added	servername	active	accepted	handled	total	reading	writing	waiting
1546476482	proxy	96	77137189	77129569	84617104	0	3	93
1546476541	site	11	84138768	84137083	84127210	0	11	0
1546476541	proxy	94	77138648	77131028	84618751	0	11	83
1546476602	site	5	84140938	84139253	84129380	0	5	0
1546476602	proxy	100	77140668	77133048	84620939	0	7	93
1546476662	site	5	84146079	84144394	84134521	0	5	0
1546476662	proxy	100	77145635	77138015	84626089	0	5	95
1546476721	site	36	84149172	84147487	84137614	0	36	0
1546476721	proxy	106	77148546	77140926	84629192	0	36	70
1546476782	site	7	84152026	84150341	84140468	0	7	0
1546476782	proxy	100	77151182	77143562	84632055	0	7	93
1546476842	site	3	84154011	84152326	84142453	0	3	0
1546476842	proxy	83	77152952	77145332	84634052	0	4	79
1546476902	site	16	84156181	84154496	84144623	0	16	0
1546476902	proxy	110	77154929	77147309	84636243	0	19	91
1546476961	site	4	84158961	84157276	84147403	0	4	0
1546476961	proxy	91	77157519	77149899	84639031	0	6	85
1546477022	site	2	84160781	84159096	84149223	0	2	0
1546477022	proxy	121	77159169	77151549	84640858	0	2	119
1546477081	site	5	84162759	84161074	84151201	0	5	0
1546477081	proxy	86	77160978	77153358	84642846	0	5	81
1546477141	site	3	84164320	84162635	84152762	0	3	0
1546477141	proxy	86	77162382	77154762	84644418	0	3	83
1546477202	site	4	84166203	84164518	84154645	0	4	0
1546477202	proxy	80	77164115	77156495	84646310	0	4	76
1546477262	site	4	84170994	84169309	84159436	0	4	0
1546477262	proxy	99	77168738	77161118	84651111	0	4	95
1546477322	site	6	84173652	84171967	84162094	0	6	0
1546477322	proxy	83	77171239	77163619	84653778	0	6	77
1546477384	site	7	84175962	84174277	84164404	0	7	0
1546477384	proxy	89	77173377	77165757	84656100	0	8	81
1546477441	site	4	84177282	84175597	84165724	0	4	0
1546477441	proxy	87	77174534	77166914	84657428	0	5	82
1546477502	site	3	84178827	84177142	84167269	0	3	0
1546477502	proxy	86	77175914	77168294	84658983	0	3	83
1546477561	site	4	84181306	84179621	84169748	0	4	0
1546477561	proxy	79	77178184	77170564	84661471	0	4	75
1546477622	site	4	84182829	84181144	84171271	0	4	0
1546477622	proxy	82	77179509	77171889	84663004	0	5	77
1546477682	site	3	84184671	84182986	84173113	0	3	0
1546477682	proxy	79	77181196	77173576	84664856	0	3	76
1546477742	site	4	84186175	84184490	84174617	0	4	0
1546477742	proxy	76	77182536	77174916	84666368	0	4	72
1546477802	site	37	84188131	84186446	84176572	0	36	1
1546477802	proxy	110	77184324	77176704	84668355	0	36	74
1546477861	site	5	84193148	84191463	84181590	0	5	0
1546477861	proxy	101	77189122	77181502	84673363	0	5	96
1546477922	site	4	84196545	84194860	84184987	0	4	0
1546477922	proxy	94	77192308	77184688	84676769	0	5	89
1546477982	site	23	84199550	84197865	84187992	0	23	0
1546477982	proxy	124	77195135	77187515	84679782	0	24	100
1546478042	site	3	84201444	84199759	84189886	0	3	0
1546478042	proxy	85	77196870	77189250	84681685	0	3	82
1546478102	site	3	84203453	84201768	84191895	0	3	0
1546478102	proxy	105	77198701	77191081	84683705	0	3	102
1546478163	site	6	84206126	84204441	84194568	0	6	0
1546478163	proxy	102	77201199	77193579	84686392	0	5	97
1546478222	site	7	84207709	84206024	84196151	0	7	0
1546478222	proxy	92	77202606	77194986	84687982	0	7	85
1546478282	site	6	84209613	84207928	84198055	0	6	0
1546478282	proxy	162	77204355	77196735	84689895	0	5	157
1546478342	site	4	84211065	84209380	84199507	0	4	0
1546478342	proxy	102	77205630	77198010	84691361	0	6	96
1546478401	site	4	84212709	84211024	84201151	0	4	0
1546478401	proxy	91	77207074	77199454	84693014	1	3	87
1546478462	site	5	84217692	84216007	84206134	0	5	0
1546478462	proxy	114	77211838	77204218	84698008	0	4	110
1546478521	site	5	84220549	84218864	84208991	0	5	0
1546478521	proxy	149	77214526	77206906	84700875	1	5	143
1546478582	site	4	84223199	84221514	84211641	0	4	0
1546478582	proxy	115	77216950	77209330	84703531	0	4	111
1546478642	site	10	84225107	84223422	84213549	0	10	0
1546478642	proxy	91	77218672	77211052	84705448	0	7	84
1546478701	site	4	84227054	84225369	84215496	0	4	0
1546478701	proxy	128	77220447	77212827	84707431	0	5	123
1546478762	site	5	84229708	84228023	84218150	0	5	0
1546478762	proxy	90	77222892	77215272	84710091	0	5	85
1546478821	site	34	84231570	84229885	84220012	0	34	0
1546478821	proxy	134	77224514	77216894	84711967	0	39	95
1546478882	site	4	84233688	84232003	84222130	0	4	0
1546478882	proxy	112	77226334	77218714	84714094	0	8	104
1546478941	site	2	84235353	84233668	84223795	0	2	0
1546478941	proxy	90	77227774	77220154	84715768	0	2	88
1546479002	site	20	84237476	84235791	84225918	0	20	0
1546479002	proxy	104	77229728	77222108	84717901	0	21	83
1546479062	site	7	84242723	84241038	84231165	0	7	0
1546479062	proxy	99	77234795	77227175	84723156	0	3	96
1546479122	site	2	84245699	84244014	84234141	0	2	0
1546479122	proxy	74	77237627	77230007	84726138	0	3	71
1546479182	site	7	84248540	84246855	84236982	0	7	0
1546479182	proxy	91	77240269	77232649	84728989	0	7	84
1546479242	site	1	84250644	84248959	84239086	0	1	0
1546479242	proxy	80	77242173	77234553	84731104	0	1	79
1546479302	site	5	84252734	84251049	84241176	0	5	0
1546479302	proxy	81	77244061	77236441	84733203	0	5	76
1546479362	site	5	84255536	84253851	84243978	0	5	0
1546479362	proxy	80	77246660	77239040	84736012	0	5	75
1546479422	site	4	84257359	84255674	84245801	0	4	0
1546479422	proxy	76	77248319	77240699	84737846	0	5	71
1546479481	site	1	84259354	84257669	84247796	0	1	0
1546479481	proxy	97	77250142	77242522	84739850	0	1	96
1546479542	site	4	84260977	84259292	84249419	0	4	0
1546479542	proxy	73	77251606	77243986	84741488	0	6	67
1546479602	site	28	84262861	84261176	84251303	0	28	0
1546479602	proxy	111	77253360	77245740	84743406	0	34	77
1546479661	site	4	84267720	84266035	84256162	0	4	0
1546479661	proxy	90	77258016	77250396	84748244	0	6	84
1546479721	site	4	84270302	84268617	84258744	0	4	0
1546479721	proxy	72	77260449	77252829	84750835	0	4	68
1546479782	site	6	84272715	84271030	84261157	0	6	0
1546479782	proxy	100	77262698	77255078	84753260	0	7	93
1546479841	site	4	84274106	84272421	84262548	0	4	0
1546479841	proxy	84	77263950	77256330	84754660	0	5	79
1546479901	site	7	84275691	84274006	84264133	0	7	0
1546479902	proxy	104	77265387	77257767	84756252	0	4	100
1546479961	site	6	84278204	84276519	84266646	0	6	0
1546479961	proxy	90	77267725	77260105	84758776	0	7	83
1546480022	site	4	84279542	84277857	84267984	0	4	0
1546480022	proxy	79	77268891	77261271	84760126	0	5	74
1546480081	site	4	84281309	84279624	84269751	0	4	0
1546480081	proxy	97	77270460	77262840	84761901	0	5	92
1546480142	site	4	84282761	84281076	84271203	0	4	0
1546480142	proxy	75	77271730	77264110	84763361	0	4	71
1546480202	site	2	84284603	84282918	84273045	0	2	0
1546480202	proxy	77	77273392	77265772	84765215	0	5	72
1546480261	site	3	84289558	84287873	84278000	0	3	0
1546480261	proxy	92	77278153	77270533	84770176	0	4	88
1546480321	site	5	84292278	84290593	84280720	0	5	0
1546480321	proxy	80	77280704	77273084	84772906	0	6	74
1546480382	site	1	84295085	84293400	84283527	0	1	0
1546480382	proxy	117	77283304	77275684	84775723	0	3	114
1546480441	site	4	84297051	84295366	84285493	0	4	0
1546480441	proxy	89	77285068	77277448	84777697	0	5	84
1546480502	site	5	84299286	84297601	84287728	0	5	0
1546480502	proxy	105	77287136	77279516	84779938	0	5	100
1546480562	site	8	84301749	84300064	84290191	0	8	0
1546480562	proxy	102	77289441	77281821	84782410	0	11	91
1546480621	site	4	84303509	84301824	84291951	0	4	0
1546480621	proxy	90	77291023	77283403	84784182	0	5	85
1546480682	site	2	84305323	84303638	84293765	0	2	0
1546480682	proxy	110	77292661	77285041	84786005	0	2	108
1546480741	site	6	84306926	84305241	84295368	0	6	0
1546480741	proxy	83	77294116	77286496	84787617	0	6	77
1546480802	site	4	84308796	84307111	84297238	0	4	0
1546480802	proxy	86	77295784	77288164	84789498	0	3	83
1546480861	site	7	84313588	84311903	84302030	0	7	0
1546480861	proxy	117	77300400	77292780	84794295	0	7	110
1546480921	site	5	84316249	84314564	84304691	0	5	0
1546480921	proxy	101	77302882	77295262	84796968	0	5	96
1546480982	site	2	84318815	84317130	84307257	0	2	0
1546480982	proxy	102	77305243	77297623	84799545	0	3	99
1546481044	site	5	84320742	84319057	84309184	0	5	0
1546481044	proxy	89	77306962	77299342	84801480	0	5	84
1546481102	site	9	84322632	84320947	84311074	0	9	0
1546481102	proxy	101	77308666	77301046	84803378	0	8	93
1546481161	site	3	84325131	84323446	84313573	0	3	0
1546481161	proxy	94	77310983	77303363	84805887	0	3	91
1546481222	site	5	84327033	84325348	84315475	0	5	0
1546481222	proxy	88	77312644	77305024	84807799	0	5	83
1546481281	site	4	84329093	84327408	84317535	0	4	0
1546481281	proxy	87	77314457	77306837	84809875	0	4	83
1546481343	site	6	84331023	84329338	84319465	0	6	0
1546481343	proxy	90	77316136	77308516	84811814	0	7	83
1546481401	site	5	84332884	84331199	84321326	0	5	0
1546481401	proxy	95	77317786	77310166	84813682	0	5	90
1546481462	site	10	84338085	84336400	84326527	0	10	0
1546481462	proxy	110	77322765	77315145	84818893	0	10	100
1546481522	site	9	84341058	84339373	84329500	0	9	0
1546481522	proxy	100	77325588	77317968	84821876	0	9	91
1546481582	site	2	84343879	84342194	84332321	0	2	0
1546481582	proxy	96	77328239	77320619	84824708	0	2	94
1546481642	site	3	84345849	84344164	84334291	0	3	0
1546481642	proxy	87	77330020	77322400	84826685	0	2	85
1546481704	site	10	84348126	84346441	84336568	0	10	0
1546481704	proxy	83	77332085	77324465	84828973	0	10	73
1546481761	site	4	84350772	84349087	84339214	0	4	0
1546481761	proxy	94	77334537	77326917	84831625	0	4	90
1546481822	site	4	84352754	84351069	84341196	0	4	0
1546481822	proxy	89	77336321	77328701	84833619	0	5	84
1546481882	site	1	84354778	84353093	84343220	0	1	0
1546481882	proxy	94	77338178	77330558	84835649	0	1	93
1546481942	site	7	84356596	84354911	84345038	0	7	0
1546481942	proxy	94	77339823	77332203	84837476	0	7	87
1546482002	site	33	84358555	84356870	84346996	0	32	1
1546482002	proxy	95	77341664	77334044	84839476	0	35	60
1546482062	site	4	84363522	84361837	84351964	0	4	0
1546482062	proxy	97	77346457	77338837	84844435	0	7	90
1546482121	site	13	84366278	84364593	84354720	0	13	0
1546482122	proxy	77	77349076	77341456	84847196	0	12	65
1546482181	site	4	84368739	84367054	84357181	0	4	0
1546482181	proxy	86	77351335	77343715	84849668	0	5	81
1546482242	site	4	84370267	84368582	84358709	0	4	0
1546482242	proxy	81	77352694	77345074	84851203	0	4	77
1546482302	site	8	84371926	84370241	84360368	0	8	0
1546482302	proxy	102	77354194	77346574	84852869	0	8	94
1546482362	site	7	84374180	84372495	84362622	0	7	0
1546482362	proxy	83	77356291	77348671	84855133	0	9	74
1546482421	site	4	84375599	84373914	84364041	0	4	0
1546482421	proxy	80	77357532	77349912	84856562	0	3	77
1546482481	site	5	84377127	84375442	84365569	0	5	0
1546482481	proxy	86	77358883	77351263	84858098	0	5	81
1546482542	site	4	84378476	84376791	84366918	0	4	0
1546482542	proxy	80	77360032	77352412	84859453	0	4	75
1546482602	site	26	84380365	84378680	84368807	0	26	0
1546482602	proxy	101	77361754	77354134	84861359	0	6	95
1546482662	site	3	84385446	84383761	84373888	0	3	0
1546482662	proxy	97	77366657	77359037	84866451	0	4	93
1546482721	site	3	84388180	84386495	84376622	0	3	0
1546482721	proxy	69	77369205	77361585	84869193	0	3	66
1546482782	site	5	84390797	84389112	84379239	0	5	0
1546482782	proxy	87	77371620	77364000	84871820	0	5	82
1546482842	site	3	84392769	84391084	84381211	0	3	0
1546482842	proxy	87	77373404	77365784	84873797	0	3	84
1546482902	site	2	84394994	84393309	84383436	0	2	0
1546482902	proxy	99	77375433	77367813	84876033	0	2	97
1546482961	site	4	84397613	84395928	84386055	0	4	0
1546482961	proxy	88	77377882	77370262	84878664	0	5	83
1546483022	site	5	84399484	84397799	84387926	0	5	0
1546483022	proxy	88	77379597	77371977	84880544	0	5	83
1546483081	site	3	84401308	84399623	84389750	0	3	0
1546483081	proxy	92	77381232	77373612	84882378	0	3	89
1546483142	site	6	84402853	84401168	84391295	0	6	0
1546483142	proxy	80	77382617	77374997	84883931	0	6	74
1546483202	site	42	84404728	84403043	84393170	0	42	0
1546483202	proxy	132	77384318	77376698	84885826	0	40	92
1546483261	site	26	84409879	84408194	84398321	0	26	0
1546483261	proxy	139	77389255	77381635	84890980	0	20	119
1546483321	site	6	84412626	84410941	84401068	0	6	0
1546483321	proxy	104	77391832	77384212	84893735	0	7	97
1546483382	site	2	84415228	84413543	84403670	0	2	0
1546483382	proxy	166	77394217	77386597	84896348	0	3	163
1546483441	site	21	84416996	84415311	84405438	0	21	0
1546483441	proxy	127	77395790	77388170	84898126	0	20	107
1546483504	site	2	84419068	84417383	84407510	0	2	0
1546483504	proxy	115	77397675	77390055	84900211	0	2	113
1546483561	site	3	84421791	84420106	84410233	0	3	0
1546483561	proxy	94	77400209	77392589	84902943	0	3	91
1546483622	site	34	84423688	84422003	84412130	0	34	0
1546483622	proxy	127	77401918	77394298	84904847	0	34	93
1546483681	site	7	84425609	84423924	84414051	0	7	0
1546483682	proxy	104	77403608	77395988	84906778	0	6	98
1546483741	site	4	84427344	84425659	84415786	0	4	0
1546483741	proxy	103	77405083	77397463	84908521	0	4	99
1546483802	site	7	84429492	84427807	84417934	0	7	0
1546483802	proxy	96	77406985	77399365	84910684	2	9	85
1546483862	site	3	84434683	84432998	84423125	0	3	0
1546483862	proxy	109	77411933	77404313	84915885	0	3	105
1546483922	site	3	84437607	84435922	84426049	0	3	0
1546483922	proxy	87	77414688	77407068	84918818	0	3	84
1546483982	site	27	84440403	84438718	84428845	0	27	0
1546483982	proxy	136	77417275	77409655	84921623	0	28	108
1546484041	site	11	84442471	84440786	84430913	0	11	0
1546484041	proxy	117	77419160	77411540	84923699	0	10	107
1546484102	site	5	84444717	84443032	84433159	0	5	0
1546484102	proxy	92	77421209	77413589	84925953	0	5	87
1546484163	site	9	84447382	84445697	84435824	0	9	0
1546484163	proxy	106	77423677	77416057	84928629	0	9	97
1546484222	site	6	84449329	84447644	84437771	0	6	0
1546484222	proxy	84	77425433	77417813	84930587	0	6	78
1546484282	site	1	84451355	84449670	84439797	0	1	0
1546484282	proxy	74	77427268	77419648	84932619	0	1	73
1546484342	site	4	84453042	84451357	84441484	0	4	0
1546484342	proxy	74	77428776	77421156	84934315	0	4	70
1546484401	site	3	84454901	84453216	84443343	0	3	0
1546484401	proxy	86	77430475	77422855	84936188	0	4	82
1546484462	site	2	84459991	84458306	84448433	0	2	0
1546484462	proxy	108	77435366	77427746	84941284	0	2	106
1546484521	site	2	84462846	84461161	84451288	0	2	0
1546484522	proxy	107	77438056	77430436	84944153	0	2	105
1546484581	site	5	84465231	84463546	84453673	0	5	0
1546484581	proxy	102	77440295	77432675	84946548	0	5	97
1546484642	site	7	84466927	84465242	84455369	0	7	0
1546484642	proxy	103	77441824	77434204	84948251	0	7	96
1546484704	site	3	84468589	84466904	84457031	0	3	0
1546484704	proxy	95	77443335	77435715	84949921	0	3	92
1546484762	site	1	84470673	84468988	84459115	0	1	0
1546484762	proxy	95	77445267	77437647	84952018	0	1	94
1546484821	site	4	84472077	84470392	84460519	0	4	0
1546484821	proxy	87	77446527	77438907	84953433	0	4	83
1546484882	site	2	84473577	84471892	84462019	0	2	0
1546484882	proxy	81	77447825	77440205	84954940	0	2	79
1546484942	site	8	84474830	84473145	84463272	0	8	0
1546484942	proxy	74	77448904	77441284	84956204	0	7	67
1546485001	site	7	84476398	84474713	84464840	0	7	0
1546485001	proxy	101	77450319	77442699	84957777	0	6	95
1546485062	site	3	84481440	84479755	84469882	0	3	0
1546485062	proxy	137	77455164	77447544	84962832	0	3	134
1546485121	site	7	84484288	84482603	84472730	0	7	0
1546485121	proxy	94	77457821	77450201	84965696	0	7	87
1546485182	site	2	84486819	84485134	84475261	0	2	0
1546485182	proxy	97	77460187	77452567	84968237	0	2	95
1546485242	site	24	84488623	84486938	84477065	0	24	0
1546485242	proxy	103	77461819	77454199	84970049	0	24	79
1546485301	site	3	84490744	84489059	84479186	0	3	0
1546485301	proxy	93	77463759	77456139	84972178	0	2	91
1546485362	site	2	84493475	84491790	84481917	0	2	0
1546485362	proxy	113	77466333	77458713	84974925	0	4	108
1546485421	site	2	84495433	84493748	84483875	0	2	0
1546485421	proxy	78	77468116	77460496	84976889	0	2	76
1546485481	site	3	84497329	84495644	84485771	0	3	0
1546485481	proxy	96	77469855	77462235	84978796	0	5	91
1546485542	site	15	84498976	84497291	84487418	0	15	0
1546485542	proxy	95	77471331	77463711	84980455	0	15	80
1546485601	site	2	84500731	84499046	84489173	0	2	0
1546485601	proxy	72	77472925	77465305	84982222	2	2	68
1546485663	site	3	84505826	84504141	84494268	0	3	0
1546485663	proxy	100	77477837	77470217	84987328	0	3	97
1546485721	site	16	84508595	84506910	84497037	0	16	0
1546485721	proxy	94	77480438	77472818	84990106	0	18	76
1546485782	site	6	84511159	84509474	84499601	0	6	0
1546485782	proxy	95	77482778	77475158	84992678	0	6	89
1546485841	site	5	84512843	84511158	84501285	0	5	0
1546485841	proxy	91	77484271	77476651	84994369	0	5	86
1546485902	site	15	84514836	84513151	84503278	0	15	0
1546485902	proxy	115	77486053	77478433	84996373	0	17	98
1546485962	site	3	84517327	84515642	84505769	0	3	0
1546485962	proxy	80	77488352	77480732	84998872	0	3	77
1546486022	site	3	84519115	84517430	84507557	0	3	0
1546486022	proxy	84	77489940	77482320	85000671	0	4	80
1546486081	site	7	84521032	84519347	84509474	0	7	0
1546486081	proxy	89	77491656	77484036	85002594	0	7	82
1546486142	site	1	84522618	84520933	84511060	0	1	0
1546486142	proxy	80	77493085	77485465	85004190	0	1	79
1546486201	site	3	84524531	84522846	84512973	0	3	0
1546486201	proxy	89	77494827	77487207	85006113	0	5	84
1546486262	site	6	84529955	84528270	84518397	0	6	0
1546486262	proxy	104	77500051	77492431	85011546	0	7	97
1546486321	site	3	84532854	84531169	84521296	0	3	0
1546486322	proxy	82	77502801	77495181	85014455	0	3	79
1546486381	site	3	84535538	84533853	84523980	0	3	0
1546486381	proxy	85	77505324	77497704	85017149	0	3	82
1546486442	site	4	84537478	84535793	84525920	0	4	0
1546486442	proxy	89	77507103	77499483	85019101	0	4	85
1546486502	site	6	84539689	84538004	84528131	0	6	0
1546486502	proxy	96	77509134	77501514	85021319	0	6	90
1546486561	site	3	84542390	84540705	84530832	0	3	0
1546486561	proxy	79	77511649	77504029	85024024	0	3	75
1546486622	site	3	84544387	84542702	84532829	0	3	0
1546486622	proxy	82	77513443	77505823	85026032	0	4	78
1546486682	site	3	84546425	84544740	84534867	0	3	0
1546486682	proxy	85	77515286	77507666	85028080	0	3	82
1546486742	site	6	84548143	84546458	84536585	0	6	0
1546486742	proxy	69	77516834	77509214	85029808	0	6	63
1546486802	site	5	84550197	84548512	84538639	0	5	0
1546486802	proxy	72	77518709	77511089	85031872	0	3	69
1546486861	site	4	84555220	84553535	84543662	0	4	0
1546486861	proxy	104	77523540	77515920	85036904	0	4	100
1546486922	site	1	84558153	84556468	84546595	0	1	0
1546486922	proxy	86	77526274	77518654	85039849	0	2	84
1546486982	site	2	84560726	84559041	84549168	0	2	0
1546486982	proxy	123	77528692	77521072	85042434	0	3	120
